coiner,Middle English,Anglo-French,Middle French,Latin
inconsequentness,Late Latin
diarrheal,Middle English,Late Latin,Greek
supercretaceous,Latin
bronzing,French
detachable,Middle French,Old French
semolina,Italian
heroic,Latin,Greek
theodicy,French,Greek
expectative,Medieval Latin
shikaree,Urdu,Persian
pleasing,Middle English
fur,Anglo-French,Old French,Germanic,Middle English
blazonment,Middle English,Old French
unreverent,Middle English,Latin
sapience,Latin
amazon,Latin,Greek
oolite,French
vomitory,Latin
partitive,Medieval Latin
riddling,Middle English,Old English
balcony,Italian,Langobardic,Old High German
gallows,Middle English,Old English
benumb,Middle English,Old English
almoner,Middle English,Old French,Late Latin
lalo,Greek
scare,Middle English,Old Norse
margined,Middle English,Latin
railingly,Middle English,Old French,Latin
innocency,Middle English
noun,Middle English,Anglo-French,Latin
proceeder,Middle English,Latin
souari nut,French,Galibi
subcorneous,Latin
beta,Latin,Greek,Hebrew
sulcation,Latin
untrained,Middle French,Old French,Medieval Latin
octant,Latin
cicisbeism,Italian
foe,Middle English,Old English
enjoiner,Middle English,Old French,Latin
warehouse,Middle English
communicant,Latin
pinacoid,Greek
ready,Middle English
dimerous,Greek
dizzy,Middle English,Old English
tuille,Middle English,Middle French,Latin
dispensableness,Medieval Latin
scrolled,Middle English
main,Middle English,Old English
devastate,Latin
rack,Middle English,Middle Dutch,Middle Low German,German
stochastic,Greek
foreclose,Middle English,Old French
deprivable,Middle English,Old French,Medieval Latin
bibliothecal,Old English,Greek
shipless,Middle English,Old English
sioux,Ojibwa,French
drubber,Arabic
boned,Middle English
hop,Middle English,Old English
flutteringly,Middle English,Old English
odontiasis,Greek
disorganize,French
plantain,Spanish,Latin,Medieval Latin
mauve,Latin
bemoan,Middle English,Old English
pedestal,Middle French,Italian
outbuild,Middle English,Old English
zenith,Middle English,Medieval Latin,Old Spanish,Arabic
symptom,Middle English,Late Latin,Greek
tribrach,Latin,Greek
blackberry,Middle English,Old English
tug,Middle English
swifter,Middle English,Old English
heroical,Latin,Greek
stranger,Middle English,Middle French
ephor,Latin,Greek
pothecary,Middle English
barbarousness,Latin,Greek
agreeably,Middle English
marble,Middle English,Old English,Latin,Greek
turriculated,Latin
saffron,Middle English,Old French,Medieval Latin,Arabic
tightly,Middle English,Old Norse
cursed,Middle English
saw,Middle English,Old English
mirza,Arabic,Persian
executorship,Middle English,Latin
rushlike,Middle English,Anglo-French,Old French,Late Latin
abusive,Late Latin
wagering,Middle English,Anglo-French
slept,Middle English,Old English
pilfer,Middle French
preen,Middle English
typification,Latin
creeks,Middle English,Old Norse
felony,Middle English
lightly,Middle English,Old English
fountain,Old French,Late Latin,Latin
iracund,Latin
preferability,French
wardenship,Middle English,Old French
wooer,Middle English,Old English
dwelt,Middle English,Old English
snot,Middle English,Middle Dutch,Old English,Danish
catholicon,Medieval Latin,Greek
lutose,Latin
seem,Middle English,Old Norse
domiciliation,Latin
ruling,Middle English
stipulator,Latin
petuntse,Chinese
alalia,Greek
palpi,Latin
fen,Old English
presumption,Latin
creese,Malay
midday,Middle English,Old English
impatience,Middle English,Latin
addle,Middle English,Old English
covetousness,Middle English,Old French
maculated,Latin
passingly,Middle English
severity,Latin
shamrock,Irish
procure,Middle English,Latin
plugging,Dutch
heron,Middle English,Middle French,French,Germanic
pilled,Middle Dutch,Latin
derelict,Latin
logically,Medieval Latin
favor,Middle English,Old French,Latin
hilted,Old English
rightful,Middle English
puffing,Middle English,Middle Dutch,Low German
metropolitan,Middle English,Late Latin,Greek,Latin
tenth,Middle English
temperer,Middle English,Old English,Latin
troop,French,Old French
recitation,Latin
non liquet,Latin
supercilious,Latin
myosis,Greek
scincoid,Latin
uropygium,Greek
masseteric,Greek
baksheesh,Persian
gall,Middle English,Old English
cylinder,Latin,Greek
wailer,Middle English,Old Norse,Old English
revealable,Middle English,Middle French,Latin,Old French
quintile,Latin
vinum,Latin
busily,Middle English
incontinent,Middle English,Latin
surpliced,Middle English,Anglo-French,Old French,Medieval Latin
dreary,Middle English,Old English
sardius,Middle English,Latin,Greek
shepherd,Middle English,Old English
hieroglyphically,Late Latin,Greek
argillite,Latin
silvas,Latin
partitionment,Latin
sixty,Middle English,Old English
hesitate,Latin
jink,Old English
receptibility,Late Latin
fatidical,Latin
pertinacity,Late Latin,Latin
ashler,Middle English,Middle French,Latin
frugally,Latin
contemporariness,Late Latin
peripateticism,Latin,Greek
bunion,Old French,French,Germanic
dear,Middle English,Old English
dere,Middle English,Old English
ratite,Latin
cycloid,Greek
idealism,German
innocence,Middle English,Latin
leaved,Middle English
sleeve,Middle English,Old English
exception,Middle English,Latin
deliberate,Middle English,Latin
arrow,Middle English,Old English
asphyxia,Greek
shampooer,Hindi
charitableness,Middle English
scarceness,Middle English,Old North French,Latin
llama,Spanish,Quechua
ingenuously,Latin
fecundity,Latin
strook,Middle English,Old English
discoidal,Late Latin,Greek
burler,Old French
acarus,Greek
goodly,Middle English,Old English
granary,Latin
among,Old English
conduct,Medieval Latin,Latin
trierarch,Greek
-graph,Greek
wattle,Middle English,Old English
curfew,Middle English,Anglo-French,Old French
chondro-,Greek
lance,Middle English,Old French,Latin
postoral,Latin
mis-,Middle English,Old English
message,Middle English,Old French
chargeableness,Middle English
ray,Middle English,Old French,Latin
overhigh,Middle English,Old English
yokemate,Greek
gobioid,Latin
canonicity,Latin
dilatation,Middle English,Old French,Latin
inditement,Middle English,Old French,Latin
judicature,Medieval Latin
geometrical,Latin,Greek
adolescent,Latin
glint,Danish
whereto,Middle English
cardiac,Middle French,Latin,Greek
clove,Middle English,Old French
errancy,Latin
olecranal,Greek
geometrically,Latin,Greek
gladius,Latin
inhume,Medieval Latin
democratize,French
reticulum,Latin
suite,Old French
noisette,Latin
camphorate,Medieval Latin
cutlet,French,Old French,Latin
primariness,Latin
annihilatory,Middle English,Late Latin,Latin
blacksmith,Middle English
disclamation,Anglo-French,Medieval Latin
chaldaic,Latin,Greek
ligneous,Latin
sparge,Latin
opponent,Latin
catachrestical,Latin
wretchedness,Middle English
glover,Middle English
fumigant,Latin
beastlike,Middle English,Old French,French,Latin
characterless,Latin,Greek
dodo,Portuguese
whirler,Middle English,Old Norse
babyhood,Middle English
recoil,Middle English,Old French
leporine,Latin
sagenite,French,Greek
propense,Latin
shingler,Latin,Greek,Middle English,Medieval Latin
sib,Middle English,Old English
chasuble,Middle English,Anglo-French,French,Late Latin
vainly,Middle English,Old French,Latin
imperturbable,Late Latin
duet,Italian
bothy,Scots Gaelic
redeposit,Latin
kistvaen,Welsh
comminatory,Anglo-French,Latin
battue,Latin
underreckon,Middle English,Old English
handicraft,Middle English
atrophy,Middle French,Late Latin
pilose,Latin
trias,German,Greek
harpy,Latin,Greek
tanager,Tupi
col,French,Latin
taro,Polynesian
shortly,Middle English,Old English
room,Middle English,Old English
undertook,Middle English
reassume,Anglo-French,Latin
untidy,Middle English
circumambulate,Late Latin
seethe,Middle English,Old English
tuitionary,Middle English,Latin
famously,Middle English,Anglo-French,Latin
diluvium,Latin
pert,Middle English,Old French,Latin
amphibious,Latin,Greek
grounding,Middle English,Old English
talmudism,Hebrew
tansy,Middle English,Old French,Medieval Latin,Greek
unyoke,Middle English,Old English
contractibleness,Middle English,Anglo-French,Latin
compose,Middle French
scrape,Middle English,Old Norse,Old English
furies,Middle English,Latin
paraph,Middle English,Middle French,Italian
plateau,French,Old French
archonship,Greek
demoniac,Middle English,Late Latin,Greek
disparager,Middle English,Old French
diarrhoetic,Middle English,Late Latin,Greek
splenial,Latin,Greek
sculler,Middle English
tenantless,Middle English,Anglo-French,Middle French,Latin
plastic,Latin,Greek
alienist,French
mero,Greek
hibiscus,Latin,Greek
gnome,French,Greek
grazier,Middle English
mitosis,Greek
sirdar,Hindi,Persian
existent,Latin
monarchical,Greek
horrific,Latin
platting,Middle English
tussal,Latin
fenny,Middle English,Old English
crispness,Old English,Latin
isochimal,Greek
clematis,Latin,Greek
resoluble,Late Latin
tractable,Latin
future,Middle English,Old French,Latin
skulker,Middle English,Swedish,Norwegian
pardie,Old French,Latin,Middle English
nitro-,Greek
definable,Middle English,Old French,Latin
consubstantially,Middle English,Late Latin
definiteness,Latin
debutant,French
preadministration,Middle English,Latin
annihilate,Middle English,Late Latin,Latin
affreight,French
gelid,Latin
breathless,Middle English
ventriloquism,Medieval Latin
vermiform,Medieval Latin
shine,Middle English,Old English
muticous,Latin
barehead,Middle English
towards,Middle English,Old English
whitethorn,Latin
phraseology,New Greek
voluntariness,Middle English,Latin
since,Middle English
impetration,Latin
manducate,Latin
scene,Latin,Greek
exordial,Latin
medal,Middle French,Italian,Late Latin
vanquisher,Middle English,Old French,Latin
doughty,Middle English,Old English
display,Middle English,Old French,Late Latin
mahdism,Arabic
ind,Middle English,Old French,Latin
outjuggle,Middle English,Old French,Late Latin,Latin
trash,Middle English
phlegmatic,Late Latin,Greek
blancmange,Middle English
intendant,French,Latin
halves,Middle English,Old English
englishry,Anglo-French
dismayedness,Middle English,Old French
incongruence,Latin
nimble,Old English
anachronism,Latin,Greek
ax,Middle English,Old English
anthropophagous,Greek
smartness,Middle English,Old English
digitate,Latin
concaveness,Middle French,Latin
misframe,Middle English,Old English
drier,Middle English
lammergeir,German
overwork,Old English
supposal,Middle English,Middle French
dogday,Latin
cinch,Spanish,Latin
sonorous,Latin
sequacity,Latin
adscript,Latin
cam,Dutch,Low German
lucerne,French,Provençal,Latin
mandate,Latin
inviolateness,Latin
concoctive,Latin
isthmus,Latin,Greek
reformative,Middle English,Middle French,Latin,Old French
perfunctoriness,Late Latin
sybarite,Latin,Greek
ornament,Latin
tuesday,Middle English,Old English
exacerbate,Latin
ens,Latin
aponeurosis,Greek
onomasticon,Greek
contest,Latin
fortifier,Middle French,Late Latin
reconnoiter,French,Middle French
capriole,Middle French,Italian,Latin
universally,Middle English
neutrally,Latin
justiciable,Anglo-French,Medieval Latin
sententiosity,Latin
severally,Middle English
unpitied,Middle English,Old French,Latin
mistrust,Middle English
resuscitation,Latin
epical,Latin,Greek
delitescent,Latin
pugnacity,Latin
oviparity,Latin
pendulous,Latin
bless,Middle English,Old English
encyclic,Late Latin,Greek
basined,Middle English,Old French,Late Latin
resonant,Latin
cuish,Middle English,Old French
anonymously,Latin,Greek
hoyden,Middle Dutch
aery,Latin,Greek
comfortable,Middle English,Anglo-French
compulsively,Latin
instrumentally,Middle English,Medieval Latin
lend,Middle English,Old English
reflexive,Medieval Latin
promulgation,Latin
michaelmas,Middle English,Old English
hunger,Middle English,Old English
wanness,Middle English,Old English
elucidative,Late Latin
rarefaction,Medieval Latin
better,Middle English,Old English
polka,Polish
nombles,Middle English,Middle French,Latin
nightmare,Middle English
palliative,French
windflower,Greek
bethel,Hebrew
destitution,Latin
faradization,French
narcosis,Greek
manometer,French
synergy,Greek
whereby,Middle English
staurolitic,Greek
toreutic,Greek
areopagus,Latin,Greek
poller,Middle English
duller,Middle English
translucid,Latin
maenad,Latin,Greek
pencil,Middle English,Middle French,Latin
knit,Middle English,Old English
adventurously,Middle English,Middle French
disseminate,Latin
stirrup,Middle English,Old English
annulate,Latin
undying,Middle English
antagonist,Late Latin,Greek
encourage,Middle French
midway,Middle English,Old English
tacket,Middle English
cannoned,Middle French,Italian
bote,Middle English
dereliction,Latin
tangent,Latin
storminess,Middle English,Old English
vaudeville,Middle French
ignorant,Middle English,Latin
matzoth,Hebrew
junco,Latin
cedar,Middle English,Old English,Latin,Greek
spied,Middle English,Old French
abbatial,Late Latin
kava,Polynesian
perforate,Latin
cordelier,Middle English,Middle French
decade,Middle French,Late Latin,Greek
supereminent,Latin
zion,Old English,Late Latin,Greek,Hebrew
radeau,Provençal,Latin
mezzanine,French,Italian
stook,Old English
delitescence,Latin
eery,Middle English,Old English
revivify,French,Late Latin
decipherable,Middle French
lavender,Middle English,Anglo-French,Medieval Latin
cortege,French,Italian
interlinear,Medieval Latin
cirrhotic,Greek
surmisable,Middle English,Anglo-French,Middle French,Latin
temperature,Latin
prefectorial,Late Latin
dynamite,Swedish
cotyledon,Greek
ascertain,Middle French
grimness,Old English
idiot,Middle English,Latin,Greek
silverless,Middle English,Old English
vagrantness,Middle English,Anglo-French,Latin
ostensive,Medieval Latin
iatric,Greek
par,Latin
lacquer,Portuguese,Arabic,Persian
coriaceous,Late Latin
venus,Latin
intimidation,Medieval Latin
aventine,Latin
brotherliness,Middle English,Old English
drabble,Middle English,Middle Low German
chufa,Spanish
ophthalmia,Late Latin,Greek
knowingly,Middle English
property,Middle English
array,Anglo-French,Old French,Germanic,Middle English
fixture,Late Latin
causelessness,Middle English,Latin
timbre,Middle English,Medieval Greek,Greek
kiva,Hopi
aureate,Late Latin
gambadoes,Italian
pretext,Latin
spoutless,Middle English
nonchalant,French
subterraneous,Latin
imperatorial,Latin
keratode,Greek
damp off,Middle English,Middle Dutch,Middle High German
consuetudinary,Late Latin
superintend,Late Latin
unsoft,Middle English,Old English
forby,Middle English
glochidiate,Greek
placation,Latin
touse,Middle English
reprieve,Middle English,Old French
glimmering,Middle English
ruinate,Medieval Latin
hungered,Middle English,Old English
alarm,Middle English,Middle French,Old Italian
bistort,Medieval Latin
sheep,Middle English,Old English
plateresque,Spanish
floured,French,Middle English
lockram,Middle English
hyoidean,Greek
brassage,French
anserine,Latin
necessitude,Latin
hyperion,Latin,Greek
leveling,Middle English,Middle French,Latin
mandamus,Latin
pedlar,Middle English
coagulated,Middle English,Latin
sylleptic,Medieval Latin,Greek
blouse,Provençal,Old High German
lardon,Middle French
post-abdomen,Middle French,Latin
twofold,Middle English
tegument,Latin
fetidity,Latin
executory,Late Latin
butyric,Latin
wealthily,Middle English
deckel,German
loin,Middle English,Middle French
rappee,French
plebiscite,French,Latin
rostrate,Latin
deaconess,Late Latin
prothetic,Late Latin,Greek
contriver,Middle English,Middle French,Late Latin
conditionality,Middle English,Middle French,Late Latin
dame,Middle English,Old French,Latin
sport,Middle English
impostrous,Late Latin
prostration,Late Latin
volution,Latin
reilluminate,Latin
transmigrate,Latin
negativeness,Middle English,Middle French,Latin
disguisedness,Middle English,Old French
untie,Middle English,Old English
craggy,Middle English
apt,Middle English,Anglo-French,Latin
septemvirate,Latin
spitted,Middle English,Old English
intercurrent,Latin
inebriant,Latin
scum,Middle English,Middle Dutch,Dutch
rename,Middle English,Old English
impenetrably,Latin
compendious,Middle English,Latin
decease,Middle English,Old French,Latin
amplitude,Latin
freely,Middle English,Old English
misrecollect,Medieval Latin
synoptical,Greek
vakeel,Hindi,Arabic
concinnity,Latin
crystal,Middle English,Old English,Medieval Latin,Latin
announcement,French
xylographer,French
bonnet,Middle French,Old French,Old Low Franconian
quadrennial,Latin
broach,Middle English,Medieval Latin,Old French,Latin
trafficker,Middle French,Italian
row,Middle English,Old English
accurately,Latin
injection,Latin
viviparously,Latin
papilionaceous,Latin
laudation,Latin
surmullet,French,Middle French
manage,Italian,Latin
negligent,Latin
prefatory,Latin
ortolan,French,Latin
loof,Middle English,Old Norse
zaffer,Italian,Latin
profane,Middle English,Medieval Latin,Latin
suppositive,Late Latin
spancel,Low German
laureled,Middle English,Anglo-French,Old French
function,Latin
matchable,Middle English,Old English
sparteine,Greek
inextricably,Latin
mail,Middle English,Old French,Germanic,Old High German
narrowly,Middle English,Old English
pro,Middle English,Latin
saltwort,Dutch
thrombosis,Greek
desirableness,Middle English
tormenting,Middle English,Old French,Late Latin,Latin
clout,Middle English,Old English
rowable,Middle English,Old English
thing,Middle English
turgid,Latin
black-a-vised,Scots
coarctate,Latin
certes,Middle English,Old French,Latin
capable,Late Latin
succedaneous,Latin
sericulture,Greek
landgravine,Dutch
pediment,Latin
check,Middle English,Old French,Arabic
prosecution,Late Latin
feebleness,Middle English,Latin
poverty,Middle English,Old French,Latin
safety,Middle English
noetic,Greek
agist,Middle French
deliberative,Latin
bastile,Middle English,Old French,Latin
immigrate,Latin
tressed,Middle English
quotation,Medieval Latin
ronyon,French
retrogradation,Late Latin
elutriation,Latin
unknit,Middle English,Old English
exsertile,French
irradiate,Latin
sendal,Middle English,Greek
corpus,Middle English,Latin
brimless,Middle English
cadaver,Middle English,Latin
milkily,Middle English
divinization,French
tonsured,Middle English,Latin
narwal,Old Norse,Danish
designate,Latin
else,Old English
fico,Italian
torch,Middle English,Old French
existence,Middle English,Late Latin
conscientiously,Medieval Latin
torso,Latin,Greek
disciplinable,Middle French,Late Latin
caddie,French
celibate,Latin
mulligatawny,Tamil
orlop,Middle Dutch
gusset,Old French
pygmy,Middle English,Latin,Greek
hirundine,Late Latin
inveterate,Latin
contraries,Middle English,Anglo-French,Latin
phylacteric,Late Latin,Greek
ay,Middle English,Old Norse
uranite,German
igneous,Latin
dyad,Greek
scansorial,Latin
bo tree,Sinhalese
dough,Middle English,Old English
malleation,Latin
natantly,Latin
planimetrical,Middle English,Medieval Latin
rivage,Middle English
personnel,Late Latin,French,German,Italian
receiver,Middle English,Anglo-French,Old French
bombardon,Italian
expel,Middle English,Latin
moldiness,Middle English
reformation,Latin
edema,Greek
gyve,Middle English
sine,Latin,Arabic
acrid,Latin
auster,Middle English,Latin
worship,Middle English,Old English
armor,Middle English,Anglo-French,Old French,Latin
gynandromorphism,Greek
inculpable,Late Latin
omphalos,Greek
herald,Middle English,Old French,Frankish
numismatical,Latin,Greek
recession,Latin
declarable,Middle English,Latin
subangular,Latin
asp,Middle English,Latin,Greek
truffle,Dutch,Middle French,Old Provençal,Late Latin
vocally,Middle English,Latin
buccaneerish,French
panacean,Latin,Greek
infester,Latin
footstep,Middle English
secrecy,Middle French
cicala,Italian,Latin
unmeet,Middle English,Old English
lapis lazuli,Middle English
infidelity,Latin
insubstantial,Late Latin
interpleader,Anglo-French
cochleate,Latin
whitsun,Middle English
daily,Old English
discourse,Middle English,Medieval Latin
tawdriness,Old English
selvaged,Middle Dutch,Dutch
nightingale,Middle English,Old English
greaten,Middle English
compassless,Middle English,Old French
indifferent,Middle English,Latin
enounce,French,Latin
losingly,Old English
bookbinder,Middle English
complacently,Latin
noon,Middle English,Old English,Latin
doctorate,Medieval Latin
toothache,Middle English,Old English
patriarchship,Middle English,Old French,Late Latin,Late Greek
raw,Middle English,Old English
oread,Latin,Greek
truss,Middle English,Old French,Latin
unite,Latin
obtrusionist,Late Latin
plausible,Latin
flare,Old English
vouchsafement,Middle English
palpus,Latin
syriac,Latin,Greek
mutiny,Middle French
trimorphic,Greek
jew,Middle English,Old French,Late Latin,Latin
paramours,Old French
alum stone,French,Latin
generability,Middle English,Latin
meagerness,Middle English,Old French,Latin
trillium,Swedish
philosophy,Middle English,Latin,Greek
pentateuch,Late Latin,Late Greek
forties,Middle English,Old English
ghost,Middle English,Old English
ingesta,Latin
eleventh,Middle English,Old English
euphorbia,Middle English,Latin
ceorl,Old English
abbotship,Latin,Greek,Aramaic,Old English
rove,Old Norse,Old French
coincident,Medieval Latin
favorer,Middle English,Old French,Latin
plagal,Medieval Latin
halteres,Middle English,Old English
user,Middle English
duel,Medieval Latin,Latin
causeless,Middle English,Latin
bissextile,Late Latin
acrobatic,Greek
discipline,Middle English,Anglo-French,Latin
sensuality,Middle English,Old French,Late Latin
oakum,Middle English,Old English
porcelain,French,Italian
hansel,Middle English,Old English
sugarless,Middle English,Middle French,Italian,Medieval Latin
evincible,Latin
gear,Middle English,Old Norse
brawler,Middle English
deplorer,Latin
geographical,Late Latin,Greek
hose,Old English
supply,Middle English,Middle French,Latin
woolsack,Middle English
slumberless,Middle English,Old English,German
slapping,Low German
hakim,Arabic
waster,Middle English,Anglo-French
bruin,Middle Dutch,Fox
intermediate,Medieval Latin
hemisphere,Middle English,Old French,Latin,Greek
brittleness,Middle English
jocular,Latin
misreform,Middle English,Middle French,Latin,Old French
subtriangular,Latin
aeroplane,French
smooth,Middle English,Old English
pilgrim,Middle English
araneous,Latin
fraud,Middle English,Old French,Medieval Latin
dizzily,Middle English,Old English
coasting,Middle English,Anglo-French,Middle French,Latin
pantaloon,Middle French,Venetian
translation,Latin
hent,Middle English,Old English
kadi,Arabic
reasonless,Middle English
comestible,Late Latin
zebrule,Latin
lunged,French,Late Latin
dalles,French,Germanic,Old English
elan,Middle French
cental,Latin
passableness,Middle French
carelessly,Middle English,Old English
emmet,Middle English,Old English
predominant,Medieval Latin
cogitable,Latin
poikilothermic,Greek
misinformation,Middle English
stang,Middle English,Old English
thaneship,Old English
derailment,French
-ment,French,Latin
foots,Middle English,Old English
luff,Middle English,Old French,Middle Dutch,Dutch
domiciliate,Latin
pungent,Latin
countermark,Middle French
friction,Latin
debilitation,Latin
grievance,Middle English,Old French
country,Middle English,Old French
gnathic,Greek
sacrament,Middle English,Medieval Latin
miriness,Middle English
antilogy,Greek
exculpation,Latin
revolvable,Middle English,Latin
lammergeier,German
thymus,Greek
compositive,Middle English,Anglo-French,Latin
elegancy,Latin
forget,Middle English,Old English
razzia,French,Arabic
languid,Latin
cackling,Middle English
balefire,Middle English
rawness,Middle English,Old English
sophistication,Middle English,Medieval Latin
eider,Icelandic,German,Swedish
inarticulate,Late Latin
theology,Middle English,Old French,Late Latin,Greek
hexamerous,Late Latin,Greek
interpolation,Latin
claudication,Latin
subgovernor,Middle English,Old French,Latin
cowslip,Middle English,Old English
menial,Middle English,Anglo-French
perversive,Latin
lumping,Middle English
benumbment,Middle English,Old English
reincrease,Middle English,Anglo-French,Middle French,Latin
vanguard,Middle French
territorially,Late Latin
pannus,Medieval Latin
phosphor,French,Latin
privy,Middle English,Latin
esurient,Latin
memory,Middle English,Latin
slaughterer,Middle English,Old Norse
heddle,Middle English,Old English
trysting,Middle English,Old French,Germanic,Gothic
attaint,Middle English
foretell,Middle English
mummichog,Narragansett
naif,Middle French
indigence,Middle English,Latin
crofter,Middle English
philippic,Latin,Greek
inhere,Latin
unvisibly,Middle English,Latin
palpebral,Late Latin
salad,Middle English,Middle French,Old Provençal
lathe,Old Norse,Danish
lunule,Latin
embarrassment,French
fallible,Medieval Latin
bardish,Celtic,Scots Gaelic,Welsh
distracting,Middle English,Latin
restore,Middle English,Old French,Latin
succulency,Late Latin
dancette,French,Late Latin,Latin
backwards,Middle English
diphthong,Late Latin,Greek
thuggee,Hindi
gain,Old French,Germanic,Old High German
divisionary,Middle English,Anglo-French,Latin
dumb,Old English
donative,Latin
nilotic,Latin,Greek
aweless,Old English
eloin,Old French,Latin
imbiber,Latin
trothplight,Middle English
expanse,Latin
dotage,Middle English
digestedly,Middle English,Latin
infirmly,Middle English,Latin
pichiciago,Araucanian,Spanish,Latin
circumvallate,Latin
brandish,Middle English,Middle French
anatomy,Middle English,Latin,Greek
calc-spar,Swedish
declaim,Middle English,Latin
-mere,Greek
tided,Middle English,Old English
antipathetical,Greek
uncurrent,Middle English,Anglo-French,Latin
isolatedly,French,Italian
philatelist,French,Greek
doom,Middle English,Old English
spousal,Middle English
monomerous,Greek
arduously,Latin
blend,Middle English,Old English
reexchange,Middle English,Anglo-French,Old French
monstrousness,Middle English,Latin
meekly,Middle English,Old Norse
continent,Middle English,Latin
accelerate,Latin
academic,Latin,Greek
re-,Middle English,Latin
liquefaction,Late Latin
enallage,Late Latin,Greek
detach,Middle French,Old French
plea,Middle English,Old French
sedulous,Latin
sacristy,Medieval Latin
imperviable,Latin
spade,Middle English,Old English
acerbity,Latin
prerequire,Middle English,Latin
bunchiness,Middle English
propaedeutical,Greek
dolabriform,Latin
plumbaginous,Latin
intricately,Latin
bacchus,Latin,Greek
skene,Greek
infraction,Latin
ascertainment,Middle French
neatly,Middle English,Middle French,Latin
toothing,Middle English,Old English
catholicos,Late Greek,Greek
feel,Middle English,Old English
secretaryship,Middle English,Medieval Latin,Latin
transmigrant,Latin
plasterer,Latin,Greek,Old English,Medieval Latin
reengrave,Middle French
monastically,Late Latin,Late Greek
undermine,Middle English
observation,Middle English,Latin
janissary,French,Italian,Turkish
olein,French
exanimation,Latin
epistemology,Greek
pacifiable,Latin
caviare,Latin,Italian,Turkish
supposable,Middle English,Old French
lampoon,French
disappoint,Middle French
instaurator,Latin
